image,caption_number,caption,id
2141065212_463a6997e1.jpg,3,Older man with glasses wearing a car racing hat and jacket .,328
3493844822_c315a11275.jpg,2,An airborne man on a surfboard .,329
3493844822_c315a11275.jpg,0,A guy surfing .,329
3493844822_c315a11275.jpg,4,a young man on a white surfboard jumping over a huge wave,329
3493844822_c315a11275.jpg,1,"A male surfer in the air , leaving the water .",329
3493844822_c315a11275.jpg,3,A tanned wakeboarder is leaping high in the air .,329
534056823_0752303702.jpg,2,A woman poses for pictures with a statue of a troll .,330
534056823_0752303702.jpg,0,A girl posing next to a big statue with a big nose .,330
534056823_0752303702.jpg,1,A woman having her picture taken in front of a large carving .,330
534056823_0752303702.jpg,4,Woman in black shirt posing for pictures in front of statue .,330
534056823_0752303702.jpg,3,"A woman poses in front of a statue , while a man and another woman photograph her .",330
421932359_edbf181f44.jpg,2,A dog running through a field towards a camera .,331
421932359_edbf181f44.jpg,1,A brown and white dog is running across a brown field .,331
421932359_edbf181f44.jpg,4,A white dog running on dirt .,331
421932359_edbf181f44.jpg,3,A dog with its ears up runs on brown grass .,331
421932359_edbf181f44.jpg,0,A black and white dog is running towards the viewer .,331
3244586044_205d5ae2ba.jpg,0,A dog runs in a race .,332
3244586044_205d5ae2ba.jpg,1,"A dog wearing a number "" 8 "" races on a track .",332
3244586044_205d5ae2ba.jpg,3,A white greyhound dog wearing the number eight is running on a track .,332
3244586044_205d5ae2ba.jpg,4,The muzzled dog with the number eight races on the dirt track .,332
3244586044_205d5ae2ba.jpg,2,A greyhound in a black and yellow shirt is racing .,332
3251646144_d9f4ccca3f.jpg,2,a boy run through a big wheel .,333
3251646144_d9f4ccca3f.jpg,4,Two children play on large barrel hoops on a playground .,333
3251646144_d9f4ccca3f.jpg,0,A boy is running in a spinning metal tunnel in the playground .,333
3251646144_d9f4ccca3f.jpg,1,A boy plays at the playground .,333
3251646144_d9f4ccca3f.jpg,3,A man is at a park and about to enter a large round structure .,333
3060969260_08f43e4f4f.jpg,1,One biker is running with their bike while another is riding around them .,334
3060969260_08f43e4f4f.jpg,2,"The bike rider runs with his red bike while another gains on him , both wearing green outfits and black helmets .",334
3060969260_08f43e4f4f.jpg,3,"Two biker in black-green , first is pushing her bike , the second is riding hers .",334
3060969260_08f43e4f4f.jpg,4,"Two people with bicycles , one in front running with a bike and one in back riding .",334
3060969260_08f43e4f4f.jpg,0,"One bicyclist runs alongside her bike , while another rides up behind .",334
2467850190_07a74d89b7.jpg,1,A dog and a woman bending over .,335
2467850190_07a74d89b7.jpg,3,a woman and a dog both with the butts turned towards the camera,335
2467850190_07a74d89b7.jpg,2,A woman and a dog both kneel with their heads down and butt in the air .,335
2467850190_07a74d89b7.jpg,0,A dog and a person look under the shelf .,335
2467850190_07a74d89b7.jpg,4,The backs of a woman and a dog .,335
3591457224_88281dd04f.jpg,1,A clown in a colorful shirt and cowboy hat is raising his arms in a crowd of people .,336
3591457224_88281dd04f.jpg,0,A clown holding a broom with both arms raised .,336
3591457224_88281dd04f.jpg,4,Clown holding broom smiles at people .,336
3591457224_88281dd04f.jpg,3,A man wearing a purple hat and clown makeup is cheering to a crowd .,336
3591457224_88281dd04f.jpg,2,a man dressed as a clown is performing before and audience .,336
3062173277_bfb5ef4c45.jpg,3,People in orange vests are rowing with great effort .,337
3062173277_bfb5ef4c45.jpg,1,A rowing team races forward in competition with the motivation of their leader in front of the boat .,337
3062173277_bfb5ef4c45.jpg,0,A group of people are rowing a boat in a contest .,337
3062173277_bfb5ef4c45.jpg,4,Several people are rowing a boat while being cheered on by a person with a drum,337
3062173277_bfb5ef4c45.jpg,2,Boat number 5 has several men with life jackets paddling the water .,337
3632197966_0c5061025f.jpg,2,Dirt bikes get airborne at a racetrack .,338
3632197966_0c5061025f.jpg,1,Dirt bikers traverse a series of jumps .,338
3632197966_0c5061025f.jpg,3,The motorcyclist race on the course .,338
3632197966_0c5061025f.jpg,0,a dirt biker clears a jump .,338
3632197966_0c5061025f.jpg,4,Two people on dirt bikes jumping dirt ramps with several people in the background .,338
2905942129_2b4bf59bc0.jpg,3,Two little kids laugh on a blue swing .,339
2905942129_2b4bf59bc0.jpg,1,Children swinging on a blue swing in the park .,339
2905942129_2b4bf59bc0.jpg,0,"A couple of smiling little boys ride together in a plastic chair-swing , one on the other 's lap .",339
2905942129_2b4bf59bc0.jpg,2,The two children swinging together on a swing .,339
2905942129_2b4bf59bc0.jpg,4,"Two smiling , small children , one child holding the other on a swing .",339
233327292_3bcbc3783f.jpg,4,Man removing garter during wedding,340
233327292_3bcbc3783f.jpg,2,A man putting a garter on a woman .,340
233327292_3bcbc3783f.jpg,0,A man in a grey suit kneels in front of a woman in a white dress .,340
233327292_3bcbc3783f.jpg,3,a woman sitting in a chair while a man is removing her garter belt,340
233327292_3bcbc3783f.jpg,1,A man is removing a garter for a lady .,340
1897025969_0c41688fa6.jpg,1,A black dog and a white dog are wrestling on the ground .,341
1897025969_0c41688fa6.jpg,3,two dogs fight .,341
1897025969_0c41688fa6.jpg,0,A black dog and a tan dog fighting .,341
1897025969_0c41688fa6.jpg,4,"Two dogs , one white and one black , play with each other in the sand .",341
1897025969_0c41688fa6.jpg,2,A black dog bites a white dog while standing on the sand .,341
1932161768_996eadac87.jpg,3,A white dog jumps over a log outside .,342
1932161768_996eadac87.jpg,1,A small white dog climbs over a log .,342
1932161768_996eadac87.jpg,0,a small dog steps onto a log .,342
1932161768_996eadac87.jpg,2,A small white dog with a blue collar is climbing over a large log .,342
1932161768_996eadac87.jpg,4,A white terrior is jumping over a log .,342
3392851587_a638ff25e2.jpg,3,Two girls are sitting together on a spinning platform .,343
3392851587_a638ff25e2.jpg,2,Two girls are enjoying themselves on a spinning platform .,343
3392851587_a638ff25e2.jpg,4,Two girls hapily playing in a park .,343
3392851587_a638ff25e2.jpg,1,The older girl is laughing and holding the younger girl outside,343
3392851587_a638ff25e2.jpg,0,smiling girls sitting on rounded platform,343
2964438493_413667c04a.jpg,3,Two dogs wrestle in a kiddie pool .,344
2964438493_413667c04a.jpg,1,Two dogs are playing in a pool .,344
2964438493_413667c04a.jpg,4,Two yellow dogs play in a green plastic pool .,344
2964438493_413667c04a.jpg,2,Two dogs are playing outside .,344
2964438493_413667c04a.jpg,0,A tan dog plays with a white dog in a baby pool .,344
2772532341_c4597a94ed.jpg,4,The woman hula hoops down the sidewalk .,345
2772532341_c4597a94ed.jpg,0,A girl in a black outfit hula hoops while people sit at tables eating .,345
2772532341_c4597a94ed.jpg,3,Lady in black hoolahoops on the street .,345
2772532341_c4597a94ed.jpg,2,A woman in black hula hoops in a park .,345
2772532341_c4597a94ed.jpg,1,A woman dressed in black with a hula hoop around her waist performs in front of diners .,345
2940594396_20c40947b0.jpg,4,The handicapped biker uses his arms to move his yellow sports bike .,346
2940594396_20c40947b0.jpg,0,A disabled athlete is competing with his sponsored gear along a street lined with spectators .,346
2940594396_20c40947b0.jpg,2,A man with a helmet is racing a three wheeled bicycle .,346
2940594396_20c40947b0.jpg,1,A man riding on a three-wheeled wheelchair .,346
2940594396_20c40947b0.jpg,3,A man with no legs is in a race with his wheelchair .,346
2914800692_0c512d27b8.jpg,2,"A man in the air on a BMX bicycle , with 4 people sitting watching him in front of an EASTPAK banner .",347
2914800692_0c512d27b8.jpg,4,"Person on a bicycle jumping high in the air over the sign that reads EASTPAK , others look up at him .",347
2914800692_0c512d27b8.jpg,1,A man does a jump trick on a bike .,347
2914800692_0c512d27b8.jpg,0,A guy performing a bicycle jump trick for an audience .,347
2914800692_0c512d27b8.jpg,3,A stunt-bicyclist flies above onlookers .,347
3046949818_245b05f507.jpg,3,One rugby player holding a ball is getting hit from behind by another player .,348
3046949818_245b05f507.jpg,4,"Two players from different teams fighting for the white , red , and black ball .",348
3046949818_245b05f507.jpg,1,A soccer player prepares to tackle a player from the rival team .,348
3046949818_245b05f507.jpg,0,A man attempts to push another who is carrying a ball .,348
3046949818_245b05f507.jpg,2,A soccer player pushes another player as he catches the ball .,348
375171241_0302ad8481.jpg,0,Many people wearing silver leotards are riding bikes on the street .,349
375171241_0302ad8481.jpg,4,Three people in silver suits are riding bikes in the city .,349
375171241_0302ad8481.jpg,2,Three people in reflective clothing riding bikes .,349
375171241_0302ad8481.jpg,1,Several men in silver suits are riding bicycles across a street .,349
375171241_0302ad8481.jpg,3,Three people in reflective white on bikes .,349
3502993968_4ee36afb0e.jpg,4,A man in a yellow shirt riding a blue bicycle moving very fast .,350
3502993968_4ee36afb0e.jpg,3,A man in a safety vest riding a bicycle on the highway .,350
3502993968_4ee36afb0e.jpg,2,A cyclist in a helmet and yellow jersey .,350
3502993968_4ee36afb0e.jpg,1,A biker looks back at the camera for a photo .,350
3502993968_4ee36afb0e.jpg,0,A bike rider in green jersey races along a road .,350
1428641354_f7453afbea.jpg,1,A woman in a white shirt prepares a large meal of hamburgers .,351
1428641354_f7453afbea.jpg,0,A woman and a boy are making hamburgers in the kitchen .,351
1428641354_f7453afbea.jpg,3,"The woman has a blue shirt on with a kid to her side , and she is making hamburgers .",351
1428641354_f7453afbea.jpg,4,Woman and young boy stand in a kitchen with a spread of burgers in front of them .,351
1428641354_f7453afbea.jpg,2,A woman is holding a jar of mustard and a boy is looking at a tray of hamburgers .,351
341665272_80d4d61376.jpg,3,A dog holding a Frisbee in its mouth .,352
341665272_80d4d61376.jpg,0,A brown dog carrying a Frisbee runs through the snow .,352
341665272_80d4d61376.jpg,1,A brown dog is running through the snow with a Frisbee in its mouth .,352
341665272_80d4d61376.jpg,2,A dog catches a red Frisbee in the snow .,352
341665272_80d4d61376.jpg,4,A dog is running in the snow carrying a red Frisbee .,352
3377117696_af91f13058.jpg,1,A person doing tricks on a slope .,353
3377117696_af91f13058.jpg,3,A skier goes upside down kicking snow in the air .,353
3377117696_af91f13058.jpg,2,A person is skiing and doing a flip in the snow .,353
3377117696_af91f13058.jpg,0,A man is in the air upside-down in the snow .,353
3377117696_af91f13058.jpg,4,A skier is doing a flip in the snow .,353
967719295_3257695095.jpg,1,A dog leaping into the water near a motorboat .,354
967719295_3257695095.jpg,2,A light colored dog jumping off the back of a boat into the water .,354
967719295_3257695095.jpg,3,A tan dog jumping off of a boat into the water .,354
967719295_3257695095.jpg,4,The yellow dog is jumping off of a ship into the water .,354
967719295_3257695095.jpg,0,a dog jumps into the pond .,354
3365348059_9773165302.jpg,0,A blonde woman is next to a man in a red shirt .,355
3365348059_9773165302.jpg,1,A blond woman is guessing a brown-haired man on the cheek .,355
3365348059_9773165302.jpg,3,A man muscular man wearing an orange shirt is being kissed on the cheek by a blond woman wearing a black shirt .,355
3365348059_9773165302.jpg,4,A woman kisses the cheek of a man in an orange t-shirt .,355
3365348059_9773165302.jpg,2,a blond woman kissing the cheek of a brown haired man .,355
195962790_3380aea352.jpg,2,A woman sits with her feet in a shallow pool and looks at a puppy .,356
195962790_3380aea352.jpg,4,Woman and dog cooling off at fountain,356
195962790_3380aea352.jpg,1,A woman sits by the pool with a dog while another dog is nearby .,356
195962790_3380aea352.jpg,3,"While the humans put their feet into the fountain , the puppy on the side with his master checks out the muzzle leash on the large rottweiler .",356
195962790_3380aea352.jpg,0,A woman in a purple shirt and a brown puppy sit near a fountain,356
1461667284_041c8a2475.jpg,4,Four people performing music outdoors .,357
1461667284_041c8a2475.jpg,0,A guitarist plays while people play with hula-hoops in the background .,357
1461667284_041c8a2475.jpg,1,"A guitarist sits playing before microphones , while a man and a boy dance and a woman stands by .",357
1461667284_041c8a2475.jpg,3,A man plays guitar on a stage while another woman smiles,357
1461667284_041c8a2475.jpg,2,A man in a white hat plays guitar on a stage .,357
2894576909_99c85fd7a7.jpg,0,A kayaker crashes against the force of the wave .,358
2894576909_99c85fd7a7.jpg,2,A man pilots a kayak through rough rapids .,358
2894576909_99c85fd7a7.jpg,4,This person in a red kayak faces a challange in the rapids .,358
2894576909_99c85fd7a7.jpg,1,a lone person in a red boat on a wild river with only one padel,358
2894576909_99c85fd7a7.jpg,3,A person riverrafting .,358
350176185_b8c5591e36.jpg,4,The German shepherd leaps off the stairs .,359
350176185_b8c5591e36.jpg,2,A German Shepherd jumps off of a set of stairs .,359
350176185_b8c5591e36.jpg,1,A dog jumps down a flight of stairs .,359
350176185_b8c5591e36.jpg,3,A woman watches a dog jump down the stairs .,359
350176185_b8c5591e36.jpg,0,A dog is jumping down the stairs .,359
2728486640_cc2a31d2b0.jpg,1,A white dog catching a milkbone in his mouth,360
2728486640_cc2a31d2b0.jpg,0,A dog catching a biscuit in its mouth .,360
2728486640_cc2a31d2b0.jpg,2,A white dog catching a treat in his mouth .,360
2728486640_cc2a31d2b0.jpg,4,"A white dog , with a black collar , opens its mouth wide while in front of a white building .",360
2728486640_cc2a31d2b0.jpg,3,A white dog is jumping for a treat,360
3619381206_5bc8b406f9.jpg,1,A man in a wetsuit and helmet walks in front of a bright red building .,361
